,datetime,um100,um025,pm10,pm25,pm1,um010
1820,2022-03-17 18:00:00-01:00,0.0,0.02,6.246666666666667,5.326666666666667,3.52,0.2686666666666666
1821,2022-03-17 19:00:00-01:00,0.0,0.0331578947368421,10.515789473684212,9.210526315789474,6.426315789473684,0.4410526315789474
1822,2022-03-17 20:00:00-01:00,0.0,0.0436363636363636,13.727272727272728,12.109090909090908,8.236363636363636,0.5536363636363636
1823,2022-03-17 21:00:00-01:00,0.0007692307692307,0.0523076923076923,17.076923076923077,15.146153846153847,10.546153846153846,0.6723076923076923
1824,2022-03-17 22:00:00-01:00,0.0,0.0533333333333333,18.48,16.52,11.306666666666668,0.7406666666666666
1825,2022-03-17 23:00:00-01:00,0.0007142857142857,0.0614285714285714,19.85,17.55,11.914285714285716,0.7778571428571429
1826,2022-03-18 00:00:00-01:00,0.001,0.054,18.345,16.145,11.165,0.701
1827,2022-03-18 01:00:00-01:00,0.0013333333333333,0.0573333333333333,19.22,17.006666666666668,11.666666666666666,0.75
1828,2022-03-18 02:00:00-01:00,0.0006666666666666,0.0626666666666666,21.01333333333333,18.646666666666665,12.726666666666668,0.792
1829,2022-03-18 03:00:00-01:00,0.0026666666666666,0.0806666666666666,27.92,24.773333333333333,17.10666666666667,1.016
1830,2022-03-18 04:00:00-01:00,0.0018181818181818,0.0863636363636363,29.527272727272727,26.2,18.154545454545453,1.06
1831,2022-03-18 05:00:00-01:00,0.0015384615384615,0.0746153846153846,25.584615384615383,22.615384615384617,15.538461538461538,0.926153846153846
1832,2022-03-18 06:00:00-01:00,0.0011111111111111,0.0833333333333333,29.561111111111117,26.37222222222222,18.711111111111112,1.0316666666666667
1833,2022-03-18 07:00:00-01:00,0.0,0.0488888888888888,16.37777777777778,14.494444444444444,10.05,0.6461111111111112
1834,2022-03-18 08:00:00-01:00,0.0,0.0233333333333333,8.075000000000001,7.075,4.766666666666667,0.3358333333333334
1835,2022-03-18 09:00:00-01:00,0.0,0.0141666666666666,5.125,4.291666666666667,2.833333333333333,0.2258333333333333
1836,2022-03-18 10:00:00-01:00,0.0,0.01,3.18,2.72,1.7866666666666666,0.166
1837,2022-03-18 11:00:00-01:00,0.0,0.0135714285714285,3.792857142857143,3.2142857142857144,2.1928571428571426,0.19
1838,2022-03-18 12:00:00-01:00,0.0,0.013076923076923,3.9384615384615382,3.392307692307692,2.3615384615384616,0.1869230769230769
1839,2022-03-18 13:00:00-01:00,0.0,0.0121052631578947,3.8947368421052633,3.4,2.3526315789473684,0.1926315789473684
