#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 18:10:03.130;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 18:19:59.133;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 18:26:26.133;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 20:13:28.158;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 21:28:39.175;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 21:30:22.174;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 22:29:39.188;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 01:20:15.224;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 06:52:03.292;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 08:08:08.318;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 14:46:34.381;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 15:12:28.386;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 15:16:59.387;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 15:53:28.395;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 15:58:00.396;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 16:00:34.396;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 16:00:38.396;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 18:29:16.425;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 18:39:59.428;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 18:51:27.429;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 19:49:02.439;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 20:00:06.442;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 20:34:31.450;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 21:33:09.461;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 23:16:53.495;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;15/01/2022 23:31:44.482;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;16/01/2022 18:25:06.693;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;16/01/2022 19:54:24.710;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;16/01/2022 20:14:24.714;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 06:56:39.845;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 07:23:05.851;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 08:54:49.871;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 10:15:53.891;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 11:26:00.909;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 12:21:14.921;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 12:28:46.923;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 13:23:20.935;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 13:25:31.936;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 13:36:00.939;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 14:52:09.957;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 17:42:29.997;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;17/01/2022 18:25:18.800;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 07:05:49.188;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 07:25:58.193;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 07:40:50.197;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 08:27:54.207;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 08:50:07.213;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 08:58:58.215;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 09:17:45.220;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 11:21:53.249;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 12:14:54.263;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 12:50:56.273;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 12:52:48.273;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 13:31:08.283;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 13:46:29.287;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 17:55:00.349;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 18:01:38.350;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 19:11:39.370;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 19:39:54.376;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 20:00:19.381;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;18/01/2022 20:39:22.392;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;19/01/2022 03:10:27.485;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;19/01/2022 06:35:59.528;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;19/01/2022 06:41:22.529;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;19/01/2022 06:48:42.531;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;19/01/2022 07:33:25.541;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;19/01/2022 11:27:09.591;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;19/01/2022 11:43:27.595;;;;%;;
