#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 06:02:26.774;3;;61;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 06:51:03.807;3;;38;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 08:09:41.804;3;;82;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 08:33:07.539;3;;58;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 08:42:03.593;3;;73;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 09:44:15.828;3;;64;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 11:02:03.620;3;;56;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 11:52:30.628;3;;77;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 14:24:47.688;3;;58;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 15:26:37.630;3;;64;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 18:20:59.748;3;;94;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 18:30:23.728;3;;93;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 18:54:14.706;3;;98;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 20:19:55.718;3;;45;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;13/01/2022 22:16:40.765;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 06:25:45.879;3;;73;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 07:13:36.877;3;;43;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 07:54:16.894;3;;22;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 09:09:20.322;3;;72;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 09:24:10.298;3;;98;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 10:26:08.273;3;;53;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 14:04:28.318;3;;82;%;Human voice - Shouting;
